symbol,rank,scanCode,priceRange,avgVolumeAbove,changePercent,marketCapRange,location
BBAI,5,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
QBTS,6,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
QMCO,7,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
CMPO,8,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TDF,9,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLT,10,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLR,11,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
TSLL,12,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ENTA,13,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
RGTI,14,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LAES,15,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ETON,16,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
FLWS,17,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
MSTX,18,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
QUBT,19,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
MSTU,20,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
QSI,21,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
VRNS,22,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
VSTM,23,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
KRC,24,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SKYX,25,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BITX,26,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
MFH,27,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BITU,28,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ETHU,29,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SCPH,30,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LOGC,31,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
EIDO,32,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SVCO,33,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
ALTI,34,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
PLTU,35,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HNRG,36,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
HITI,37,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
AMPS,38,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
KOLD,39,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
CDRE,40,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SGMT,41,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
LABU,42,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
CONL,43,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
IONQ,44,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
OPEN,45,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
GETY,46,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
AISP,47,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
BHC,48,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
SEPN,49,TOP_PERC_LOSE,"(1, 100)",100000,-4,"(100, 10000)",STK.US.MAJOR
